name,affiliation
Jie M. Zhang,"University College London, UK, United Kingdom"
Jin L.C. Guo,"McGill University, Canada"
Jocelyn Simmonds,"University of Chile, Chile"
José Miguel Rojas,"University of Leicester, UK, United Kingdom"
Joshua Garcia,"University of California, Irvine, United States"
Juan Pablo Galeotti,"University of Buenos Aires, Argentina"
Jürgen Cito,"TU Wien and MIT, United States"
Justyna Petke,"University College London, United Kingdom"
Kelly Blincoe,"University of Auckland, New Zealand"
Lars Grunske,"Humboldt-Universität zu Berlin, Germany"
Laura Moreno,"Colorado State University, United States"
Leonardo Mariani,"University of Milano Bicocca, Italy"
Lingming Zhang,"University of Illinois at Urbana-Champaign, USA, United States"
Lori Pollock,
Marcelo d'Amorim,"Federal University of Pernambuco, Brazil"
Mark Harman,"University College London, UK, United Kingdom"
Marsha Chechik,University of Toronto
Mary Lou Soffa,University of Virginia
Massimiliano Di Penta,"University of Sannio, Italy, Italy"
Mauro Pezze,"USI Lugano, Switzerland, Switzerland"
Mehdi Mirakhorli,"Rochester Institute of Technology, United States"
Mei Nagappan,"University of Waterloo, Canada"
Michael Lyu,CUHK
Mike Papadakis,"University of Luxembourg, Luxembourg, Luxembourg"
Norbert Siegmund,"Bauhaus-University Weimar, Germany"
Paige Rodeghero,Clemson University
Paola Inverardi,"University of L'Aquila, Italy"
Patanamon Thongtanunam,"The University of Melbourne, Australia"
Paul Grünbacher,"Johannes Kepler University Linz, Austria, Austria"
Paul Ralph,"Dalhousie University, Canada"
Qirun Zhang,"Georgia Institute of Technology, USA, United States"
Rachel Tzoref-Brill,"IBM Research, Israel"
René Just,"University of Washington, USA, United States"
Robert Dyer,"University of Nebraska - Lincoln, United States"
Sasa Misailovic,University of Illinois at Urbana-Champaign
Satish Chandra,"Facebook, USA, United States"
Saurabh Sinha,"IBM Research, United States"
Shane McIntosh,"McGill University, Canada"
Shaukat Ali,"Simula Research Laboratory, Norway, Norway"
Shin Hwei Tan,"Southern University of Science and Technology, China"
Shin Yoo,"Korea Advanced Institute of Science and Technology, South Korea"
Shiva Nejati,"University of Ottawa, Canada / University of Luxembourg, Luxembourg, Canada"
Shiyi Wei,The University of Texas at Dallas
Sonal Mahajan,"Fujitsu Labs, USA, United States"
Song Wang,"York University, Canada"
Sonia Haiduc,"Florida State University, United States"
Sven Apel,"Saarland University, Germany, Germany"
Tao Xie,Peking University
Tevfik Bultan,"University of California, Santa Barbara, United States"
Thomas Fritz,"University of Zurich, Switzerland"
Thomas LaToza,"George Mason University, USA, United States"
Thorsten Berger,"Chalmers University of Technology, Sweden / University of Gothenburg, Sweden, Sweden"
Ting Liu,"Xi'an Jiaotong University, China"
Tingting Yu,"University of Kentucky, United States"
Venera Arnaoudova,"Washington State University, United States"
Wei Le,Iowa State University
Weihang Wang,"University at Buffalo, SUNY, United States"
Wensheng Dou,"Institute of Software, Chinese Academy of Sciences, China"
Wing-Kwong Chan,"City University of Hong Kong, Hong Kong, China"
Xiangyu Zhang,Purdue University
Xin Peng,"Fudan University, China, China"
Xin Xia,"Monash University, Australia"
Xuandong Li,Nanjing University
Yasutaka Kamei,"Kyushu University, Japan"
Ying Zou,"Queen's University, Kingston, Ontario"
Yingfei Xiong,Peking University
Diomidis Spinellis,"Athens University of Economics and Business, Greece"
Georgios Gousios,"Facebook & Delft University of Technology, Netherlands"
Marsha Chechik,"University of Toronto, Canada"
Massimiliano Di Penta,"University of Sannio, Italy"
Panos Louridas,"Athens University of Economics and Business, Greece"
Shane McIntosh,"McGill University, Canada"
Dimitra Giannakopoulou,NASA Ames Research Center
Mike Papadakis,"University of Luxembourg, Luxembourg"
Alexander Serebrenik,"Eindhoven University of Technology, Netherlands"
Bonita Sharif,"University of Nebraska-Lincoln, USA"
David Lo,"Singapore Management University, Singapore"
Stefano Zacchiroli,"Université de Paris and Inria, France"
Vasiliki Efstathiou,"MarineTraffic Research, Greece"
Miltiadis Allamanis,"Microsoft Research, UK"
Moritz Beller,"Facebook, USA"
Alexander Chatzigeorgiou,"University of Macedonia, Greece"
Lionel Briand,"University of Ottawa, Canada / University of Luxembourg, Luxembourg"
Laurie Williams,"North Carolina State University, United States"
Paris Avgeriou,"University of Groningen, The Netherlands"
Dongmei Zhang,"Microsoft Research, China"
Vincent J. Hellendoorn,"Carnegie Mellon University, United States"
Anand Ashok Sawant,"University of California, Davis"
Eleni Constantinou,"Eindhoven University of Technology, Netherlands"
Sebastiano Panichella,"Zurich University of Applied Sciences, Switzerland"
Minghui Zhou,"Peking University, China"
Michiel van Genuchten,"VitalHealth Software, Netherlands"
Sebastian Baltes,"University of Adelaide, Australia"
Tushar Sharma,"Siemens Research, United States"
Yue Yu,"National University of Defense Technology, China"
Dimitris Mitropoulos,"University of Athens, Greece"
Luís Cruz,"Deflt University of Technology, Netherlands"
Ayushi Rastogi,"University of Groningen, The Netherlands"
Zoe Kotti,"Athens University of Economics and Business, Greece"
Elvan Kula,"Delft University of Technology, Netherlands"
Marsha Chechik,"University of Toronto, Canada"
Massimiliano Di Penta,"University of Sannio, Italy"
Rui Abreu,"University of Porto, Portugal"
Shaukat Ali,"Simula Research Lab, Norway"
Dalal Alrajeh,"Imperial College London, United Kingdom"
Sven Apel,"Saarland University, Germany"
Venera Arnaoudova,"Washington State University, United States"
Joanne M. Atlee,"University of Waterloo, Canada"
Alberto Bacchelli,"University of Zurich, Switzerland"
Luciano Baresi,"Politecnico di Milano, Italy"
Gabriele Bavota,"Università della Svizzera italiana (USI), Switzerland"
Nelly Bencomo,"Aston University, United Kingdom"
Antonia Bertolino,"ISTI-CNR, Italy"
Dirk Beyer,"LMU Munich, Germany"
Domenico Bianculli,"University of Luxembourg, Luxembourg"
Kelly Blincoe,"University of Auckland, New Zealand"
Paulo Borba,"Federal University of Pernambuco, Brazil"
Cristian Cadar,"Imperial College London, United Kingdom"
Betty H.C. Cheng,"Michigan State University, United States"
Hana Chockler,"King's College London, United Kingdom"
Jürgen Cito,"TU Vienna; Facebook, Austria"
Anthony Cleve,"University of Namur, Belgium"
Myra Cohen,"Iowa State University, United States"
Vittorio Cortellessa,"University of L'Aquila, Italy"
Davide Di Ruscio,"University of L'Aquila, Italy"
Yvonne Dittrich,"IT University of Copenhagen, Denmark"
Matthew B Dwyer,"University of Virginia, United States"
Bernd Fischer,"Stellenbosch University, South Africa"
Gordon Fraser,"University of Passau, Germany"
Vincenzo Gervasi,"University of Pisa, Italy"
Jin L.C. Guo,"McGill University, Canada"
Arie Gurfinkel,"University of Waterloo, Canada"
Regina Hebig,"Chalmers University of Technology & University of Gothenburg, Sweden"
Marianne Huchard,"LIRMM, Université de Montpellier, France"
Valerie Issarny,"Inria, France"
Zhi Jin,"Peking University, China"
Christine Julien,"The University of Texas at Austin, United States"
René Just,"University of Washington, United States"
Yasutaka Kamei,"Kyushu University, Japan"
Foutse Khomh,"Polytechnique Montréal, Canada"
Sarfraz Khurshid,"University of Texas at Austin, United States"
Miryung Kim,"University of California at Los Angeles, United States"
Christian Kästner,"Carnegie Mellon University, United States"
Akash Lal,"Microsoft Research, India"
Yi Li,"Nanyang Technological University, Singapore"
Mario Linares-Vásquez,"Universidad de los Andes, Colombia"
Crista Lopes,"University of California, Irvine, United States"
Panos Louridas,"Athens University of Economics and Business, Greece"
Kelly Lyons,"University of Toronto, Canada"
Lei Ma,"University of Alberta, Canada"
Sam Malek,"University of California at Irvine, United States"
Shahar Maoz,"Tel Aviv University, Israel"
Andrian Marcus,"University of Texas at Dallas, United States"
Leonardo Mariani,"University of Milano Bicocca, Italy"
Sergey Mechtaev,"University College London, United Kingdom"
Ali Mesbah,"University of British Columbia, Canada"
Mira Mezini,"TU Darmstadt, Germany"
Ana Milanova,"Rensselaer Polytechnic Institute, United States"
Laura Moreno,"Colorado State University, United States"
Shiva Nejati,"University of Ottawa, Canada"
James Noble,"Victoria University of Wellington, New Zealand"
Nicole Novielli,"University of Bari, Italy"
Ingrid Nunes,"Universidade Federal do Rio Grande do Sul (UFRGS), Brazil"
Alessandro Orso,"Georgia Tech, United States"
Paige Rodeghero,"Clemson University, United States"
Ana Paiva,"Faculty of Engineering of the University of Porto, Portugal"
Annibale Panichella,"Delft University of Technology; University of Luxembourg, Netherlands"
Patrizio Pelliccione,"Gran Sasso Science Institute (GSSI) and Chalmers | University of Gothenburg, Italy"
Xin Peng,"Fudan University, China"
Justyna Petke,"University College London, United Kingdom"
Gustavo Pinto,"Federal University of Pará (UFPA) and Zup Innovation, Brazil"
Martin Pinzger,"Alpen-Adria-Universität Klagenfurt, Austria"
Denys Poshyvanyk,"William and Mary, United States"
Michael Pradel,"University of Stuttgart, Germany"
Baishakhi Ray,"Columbia University, United States"
Martin P. Robillard,"McGill University, Canada"
Gregorio Robles,"Universidad Rey Juan Carlos, Spain"
Abhik Roychoudhury,"National University of Singapore, Singapore"
Kristin Yvonne Rozier,"Iowa State University, United States"
Mehrdad Sabetzadeh,"University of Ottawa, Canada"
Diptikalyan Saha,"IBM Research India, India"
Anita Sarma,"Oregon State University, United States"
Federica Sarro,"University College London, United Kingdom"
Ina Schaefer,"TU Braunschweig, Germany"
Sandro Schulze,"University of Magdeburg, Germany"
Alexander Serebrenik,"Eindhoven University of Technology, Netherlands"
Bonita Sharif,"University of Nebraska-Lincoln, USA"
David C. Shepherd,"Virginia Commonwealth University, United States"
Jocelyn Simmonds,"University of Chile, Chile"
Yannis Smaragdakis,University of Athens
Andrea Stocco,"Università della Svizzera italiana (USI), Switzerland"
Margaret-Anne Storey,University of Victoria
Jun Sun,"Singapore Management University, Singapore"
Patanamon Thongtanunam,"The University of Melbourne, Australia"
Rachel Tzoref-Brill,"IBM Research, Israel"
Bogdan Vasilescu,"Carnegie Mellon University, USA"
Jon Whittle,"CSIRO's Data61 and Monash University, Australia"
Laurie Williams,"North Carolina State University, United States"
Andrzej Wąsowski,"IT University of Copenhagen, Denmark"
Xin Xia,"Huawei Technologies, China"
Tao Xie,"Peking University, China"
Yingfei Xiong,"Peking University, China"
Chang Xu,"Nanjing University, China"
Shin Yoo,KAIST
Tingting Yu,"University of Cincinnati, United States"
Yijun Yu,"The Open University, UK"
Tao Yue,"Simula Research Laboratory, Norway"
Andy Zaidman,"Delft University of Technology, Netherlands"
Andreas Zeller,"CISPA, Germany"
Dongmei Zhang,"Microsoft Research, China"
Lu Zhang,"Peking University, China"
Jianjun Zhao,"Kyushu University, Japan"
Minghui Zhou,"Peking University, China"
Thomas Zimmermann,"Microsoft Research, United States"
Andrea Zisman,The Open University
Ying Zou,"Queen's University, Kingston, Ontario"
Marcelo d'Amorim,"Federal University of Pernambuco, Brazil"
Abhik Roychoudhury,"National University of Singapore, Singapore"
Cristian Cadar,"Imperial College London, UK, United Kingdom"
Miryung Kim,"University of California at Los Angeles, USA, United States"
Vivy Suhendra,"National University of Singapore, Singapore"
Federica Sarro,"University College London, United Kingdom"
Dongmei Zhang,"Microsoft Research, China"
Laurie Williams,"North Carolina State University, United States"
Michael Pradel,"University of Stuttgart, Germany"
Julia Lawall,"Inria, France"
Jun Sun,"Singapore Management University, Singapore"
Mauro Pezze,"USI Lugano; Schaffhausen Institute of Technology, Switzerland"
Tao Xie,"Peking University, China"
Diego Garbervetsky,"University of Buenos Aires and CONICET, Argentina"
Yang Liu,"Nanyang Technological University, Singapore"
Dan Hao,"Peking University, China"
Baishakhi Ray,"Columbia University, United States"
Domenico Bianculli,"University of Luxembourg, Luxembourg"
Shin Yoo,"KAIST, South Korea"
Aldeida Aleti,"Monash University, Australia"
Yuriy Brun,"University of Massachusetts, United States"
Caroline Lemieux,"University of British Columbia, Canada"
Yi Li,"Nanyang Technological University, Singapore"
Liliana Pasquale,"University College Dublin & Lero, Ireland"
Marcel Böhme,"MPI-SP, Germany and Monash University, Australia"
Mei Nagappan,"University of Waterloo, Canada"
David Lo,"Singapore Management University, Singapore"
Mukul Prasad,"Amazon Web Services, United States"
Sudipta Chattopadhyay,Singapore University of Technology and Design
Tianyi Zhang,"Purdue University, United States"
Xiang Gao,"Beihang University, China"
Gregory J. Duck,"National University of Singapore, Singapore"
Yannic Noller,"National University of Singapore, Singapore"
Cristian Cadar,"Imperial College London, United Kingdom"
Miryung Kim,"University of California at Los Angeles, United States"
Aldeida Aleti,"Monash University, Australia"
Muhammad Ali Gulzar,"Virginia Tech, United States"
Dalal Alrajeh,"Imperial College London, United Kingdom"
Sébastien Bardin,"CEA LIST, University Paris-Saclay, France"
Earl T. Barr,"University College London, United Kingdom"
Jonathan Bell,"Northeastern University, United States"
Antonia Bertolino,"National Research Council, Italy"
Árpád Beszédes,"University of Szeged, Hungary"
Dirk Beyer,"LMU Munich, Germany"
Christian Bird,"Microsoft Research, United States"
Kelly Blincoe,"University of Auckland, New Zealand"
Eric Bodden,"Paderborn University and Fraunhofer IEM, Germany"
Ray Buse,"Google, United States"
Marcel Böhme,"MPI-SP, Germany and Monash University, Australia"
Yan Cai,"Institute of Software at Chinese Academy of Sciences, China"
Antonio Carzaniga,"Università della Svizzera italiana, Switzerland"
Satish Chandra,"Meta Platforms, United States"
Sudipta Chattopadhyay,Singapore University of Technology and Design
Marsha Chechik,"University of Toronto, Canada"
Junjie Chen,"Tianjin University, China"
Maria Christakis,"MPI-SWS, Germany"
Myra Cohen,"Iowa State University, United States"
Eva Darulova,"Uppsala University, Sweden"
Robert DeLine,Microsoft Research
Giovanni Denaro,"University of Milano-Bicocca, Italy"
Elisabetta Di Nitto,"Politecnico di Milano, Italy"
Massimiliano Di Penta,"University of Sannio, Italy"
Antonio Filieri,"AWS and Imperial College London, United States"
Gordon Fraser,"University of Passau, Germany"
Alessandro Garcia,"PUC-Rio, Brazil"
Georgios Gousios,"Endor Labs & Delft University of Technology, Netherlands"
Jin L.C. Guo,"McGill University, Canada"
Dan Hao,"Peking University, China"
Mark Harman,"University College London, United Kingdom"
Fei He,"Tsinghua University, China"
Anindya Iqbal,"Bangladesh University of Engineering and Technology, Bangladesh"
Franjo Ivancic,"Google, United States"
Reyhaneh Jabbarvand,"University of Illinois at Urbana-Champaign, United States"
Ciera Jaspan,"Google, United States"
Lingxiao Jiang,"Singapore Management University, Singapore"
Christine Julien,"University of Texas at Austin, United States"
Gail Kaiser,"Columbia University, United States"
Akash Lal,Microsoft Research
Wei Le,"Iowa State University, United States"
Owolabi Legunsen,Cornell University
Crista Lopes,"University of California, Irvine, United States"
Shan Lu,"University of Chicago, United States"
Michael Lyu,"Chinese University of Hong Kong, China"
Jie M. Zhang,"King's College London, United Kingdom"
Lei Ma,"University of Alberta, Canada"
Patrícia Machado,Federal University of Campina Grande
Sam Malek,"University of California at Irvine, United States"
Paul Marinescu,"Meta, United Kingdom"
Darko Marinov,"University of Illinois at Urbana-Champaign, United States"
Phil McMinn,"University of Sheffield, United Kingdom"
Mira Mezini,"TU Darmstadt, Germany"
Nicole Novielli,"University of Bari, Italy"
Alessandro Orso,"Georgia Tech, United States"
Ipek Ozkaya,"Carnegie Mellon University, United States"
Rohan Padhye,Carnegie Mellon University
Mike Papadakis,"University of Luxembourg, Luxembourg"
Liliana Pasquale,"University College Dublin & Lero, Ireland"
Xin Peng,"Fudan University, China"
Justyna Petke,"University College London, United Kingdom"
Luís Pina,"University of Illinois at Chicago, United States"
Martin Pinzger,"Alpen-Adria-Universität Klagenfurt, Austria"
Pavithra Prabhakar,"Kansas State University, United States"
Michael Pradel,"University of Stuttgart, Germany"
Rahul Purandare,"IIIT-Delhi, India"
Corina S. Păsăreanu,"Carnegie Mellon University, United States"
Ajitha Rajan,"University of Edinburgh, United Kingdom"
Baishakhi Ray,"Columbia University, United States"
Manuel Rigger,"National University of Singapore, Singapore"
Noam Rinetzky,"Tel Aviv University, Israel"
Romain Robbes,"Free University of Bozen-Bolzano, Italy"
Gregorio Robles,"Universidad Rey Juan Carlos, Spain"
Paige Rodeghero,"Clemson University, United States"
Cindy Rubio-González,"University of California at Davis, United States"
Neha Rungta,"Amazon Web Services, United States"
Alessandra Russo,"Imperial College London, United Kingdom"
Sukyoung Ryu,"KAIST, South Korea"
Indranil Saha,"IIT Kanpur, India"
Federica Sarro,"University College London, United Kingdom"
Bonita Sharif,"University of Nebraska-Lincoln, United States"
Elena Sherman,"Boise State University, United States"
Diomidis Spinellis,"Athens University of Economics and Business; Delft University of Technology, Greece"
Zhendong Su,"ETH Zurich, Switzerland"
Yulei Sui,"University of New South Wales, Australia"
Chengnian Sun,"University of Waterloo, Canada"
Lin Tan,"Purdue University, United States"
Shin Hwei Tan,"Southern University of Science and Technology, China"
Paolo Tonella,"USI Lugano, Switzerland"
Christoph Treude,"University of Melbourne, Australia"
Omer Tripp,"Amazon, United States"
Rachel Tzoref-Brill,"IBM Research, Israel"
Sebastian Uchitel,"Universidad de Buenos Aires / Imperial College, Argentina"
Willem Visser,"Stellenbosch University, South Africa"
Chao Wang,"USC, United States"
Lili Wei,"McGill University, Canada"
Ming Wen,"Huazhong University of Science and Technology, China"
Danny Weyns,"KU Leuven, Belgium"
Laurie Williams,"North Carolina State University, United States"
Zhenchang Xing,"CSIRO’s Data61; Australian National University, Australia"
Yingfei Xiong,"Peking University, China"
Jun Yan,"Institute of Software at Chinese Academy of Sciences; University of Chinese Academy of Sciences, China"
Tuba Yavuz,"University of Florida, United States"
Jooyong Yi,"UNIST (Ulsan National Institute of Science and Technology), South Korea"
Shin Yoo,"KAIST, South Korea"
Tingting Yu,"University of Cincinnati, United States"
Andy Zaidman,"Delft University of Technology, Netherlands"
Hongyu Zhang,"University of Newcastle, Australia"
Lingming Zhang,"University of Illinois at Urbana-Champaign, United States"
Tianyi Zhang,"Purdue University, United States"
Xiangyu Zhang,"Purdue University, United States"
Xi Zheng,"Macquarie University, Australia"
Minghui Zhou,"Peking University, China"
Shurui Zhou,"University of Toronto, Canada"
Andrea Zisman,The Open University
Zhiqiang Zuo,"Nanjing University, China"
Marcelo d'Amorim,"North Carolina State University, United States / Federal University of Pernambuco, Brazil"
Satish Chandra,"Google, United States"
Kelly Blincoe,"University of Auckland, New Zealand"
Paolo Tonella,"USI Lugano, Switzerland"
Emerson Murphy-Hill,"Google, United States"
Manu Sridharan,"University of California at Riverside, United States"
Daye Nam,"Carnegie Mellon University, United States"
Nachiappan Nagappan,"Meta, United States"
Neha Rungta,"Amazon Web Services, United States"
Diptikalyan Saha,IBM Research India
Max Schaefer,"GitHub, United Kingdom"
Jürgen Cito,"TU Wien, Austria"
Seohyun Kim,"Meta, United States"
Daniela Damian,"University of Victoria, Canada"
Abhik Roychoudhury,"National University of Singapore, Singapore"
Rui Abreu,"Faculty of Engineering, University of Porto, United States"
Dongmei Zhang,"Microsoft Research, China"
Lionel C. Briand,"University of Ottawa, Canada / University of Luxembourg, Luxembourg"
David Lo,"School of Computing and Information Systems, Singapore Management University, Singapore"
Baishakhi Ray,"Columbia University, United States"
Peter Rigby,"Concordia University; Meta, Canada"
Shin Yoo,"KAIST, South Korea"
Marcelo d'Amorim,"North Carolina State University, United States"
Reyhaneh Jabbarvand,"University of Illinois at Urbana-Champaign, United States"
Rahul Purandare,"University of Nebraska-Lincoln, United States"
Marsha Chechik,"University of Toronto, Canada"
Corina S. Pasareanu,"Carnegie Mellon University Silicon Valley, NASA Ames Research Center"
Earl T. Barr,"University College London; Google DeepMind, United Kingdom"
Sarah Nadi,"University of Alberta, Canada"
Tegawendé F. Bissyandé,"University of Luxembourg, Luxembourg"
Dan Hao,"Peking University, China"
Denys Poshyvanyk,"William & Mary, United States"
Tianyi Zhang,"Purdue University, United States"
Caroline Lemieux,"University of British Columbia, Canada"
Kla Tantithamthavorn,"Monash University, Australia"
Christoph Treude,"University of Melbourne, Australia"
Roshanak Zilouchian Moghaddam,"Microsoft, United States"
Kelly Blincoe,"University of Auckland, New Zealand"
Paolo Tonella,"USI Lugano, Switzerland"
Rabe Abdalkareem,"Omar Al-Mukhtar University, Libya"
Bram Adams,"Queen's University, Kingston, Ontario, Canada"
Iftekhar Ahmed,"University of California at Irvine, United States"
Shaukat Ali,"Simula Research Laboratory and Oslo Metropolitan University, Norway"
Chetan Arora,"Monash University, Australia"
Alberto Bacchelli,"University of Zurich, Switzerland"
Titus Barik,"Apple, United States"
Gabriele Bavota,"Software Institute, USI Università della Svizzera italiana, Switzerland"
Jonathan Bell,"Northeastern University, United States"
Antonia Bertolino,"ISTI-CNR, Italy"
Árpád Beszédes,"Department of Software Engineering, University of Szeged, Hungary"
Barbora Buhnova,"Masaryk University, Czech Republic"
Nimrod Busany,"Accenture Labs, Israel"
Joanna C. S. Santos,"University of Notre Dame, United States"
Haipeng Cai,"Washington State University, United States"
Saikat Chakraborty,"Microsoft Research, United States"
Oscar Chaparro,"William & Mary, United States"
Preetha Chatterjee,"Drexel University, USA, United States"
Marsha Chechik,"University of Toronto, Canada"
Junjie Chen,"Tianjin University, China"
Sen Chen,"College of Intelligence and Computing, Tianjin University, China"
Tao Chen,"University of Birmingham, United Kingdom"
Jürgen Cito,"TU Wien, Austria"
Anthony Cleve,"University of Namur, Belgium"
Maxime Cordy,"SnT, University of Luxembourg"
Vittorio Cortellessa,"Università dell'Aquila, Italy"
James C. Davis,"Purdue University, United States"
Giovanni Denaro,"University of Milano-Bicocca, Italy"
Massimiliano Di Penta,"University of Sannio, Italy, Italy"
Xiaoning Du,"Monash University, Australia"
Mahdi Fahmideh,"University of Southern Queensland, Australia"
Sarah Fakhoury,"Microsoft Research, United States"
Chunrong Fang,"Nanjing University, China"
Denae Ford,"Microsoft Research, United States"
Thomas Fritz,"University of Zurich, Switzerland"
Alessandro Garcia,"PUC-Rio, Brazil"
Sepideh Ghanavati,"University of Maine, United States"
Gouri Ginde (Deshpande),"University of Calgary, Canada"
Rahul Gopinath,"University of Sydney, Australia"
Lars Grunske,"Humboldt-Universität zu Berlin, Germany"
Dan Hao,"Peking University, China"
Mark Harman,"Meta Platforms Inc. and UCL, United Kingdom"
Pinjia He,"The Chinese University of Hong Kong, Shenzhen, China"
Vincent J. Hellendoorn,"Carnegie Mellon University, United States"
Fatemeh Hendijani Fard,"University of British Columbia, Canada"
Gunel Jahangirova,"Università della Svizzera italiana, Switzerland"
Yanjie Jiang,"Beijing Institute of Technology, China"
Gail Kaiser,"Columbia University, United States"
Foutse Khomh,"Polytechnique Montréal, Canada"
Moonzoo Kim,"KAIST, South Korea"
Yunho Kim,"Hanyang University, South Korea"
Jacob Krüger,"Eindhoven University of Technology, Netherlands"
Li Li,"Beihang University, China"
Yi Li,"Nanyang Technological University, Singapore"
Yun Lin,"Shanghai Jiao Tong University, China"
Mario Linares-Vásquez,"Universidad de los Andes, Colombia"
Hui Liu,"Beijing Institute of Technology, China"
David Lo,"School of Computing and Information Systems, Singapore Management University, Singapore"
Yiling Lou,"Fudan University, China"
Qinghua Lu,"CSIRO’s Data61, Australia"
Linghui Luo,"Amazon Web Services, Germany"
Michael Lyu,The Chinese University of Hong Kong
Lei Ma,"University of Alberta, Canada"
Fernanda Madeiral,"Vrije Universiteit Amsterdam, Netherlands"
Martina Maggio,"Saarland University, Germany / Lund University, Sweden, Germany"
Nash Mahmoud,"Louisiana State University, United States"
Sam Malek,"University of California at Irvine, United States"
Andrian Marcus,"George Mason University, United States"
Leonardo Mariani,"University of Milano-Bicocca, Italy"
Darko Marinov,"University of Illinois at Urbana-Champaign, United States"
Zainab Masood,"Prince Sultan University, Saudi Arabia"
George Mathew,"Meta, United States"
Shane McIntosh,"University of Waterloo, Canada"
Sergey Mechtaev,"University College London, United Kingdom"
Dimitris Mitropoulos,"University of Athens, Greece"
André N. Meyer,University of Zurich
Sarah Nadi,"University of Alberta, Canada"
Phuong T. Nguyen,"University of L’Aquila, Italy"
Ali Ouni,"ETS Montreal, University of Quebec, Canada"
Fabio Palomba,"University of Salerno, Italy"
Rangeet Pan,"IBM Research, United States"
Mike Papadakis,"University of Luxembourg, Luxembourg"
Dietmar Pfahl,"University of Tartu, Estonia"
Martin Pinzger,"Universität Klagenfurt, Austria"
Denys Poshyvanyk,"William & Mary, United States"
Chris Poskitt,"Singapore Management University, Singapore"
Michael Pradel,"University of Stuttgart, Germany"
Mukul Prasad,"Amazon Web Services, United States"
Akond Rahman,"Auburn University, United States"
Ajitha Rajan,"University of Edinburgh, United Kingdom"
Gema Rodríguez-Pérez,"University of British Columbia (UBC), Canada"
Nicolás Rosner,"Amazon Web Services, United States"
Sukyoung Ryu,"KAIST, South Korea"
Anita Sarma,"Oregon State University, United States"
Giuseppe Scanniello,"University of Salerno, Italy"
Alexander Serebrenik,"Eindhoven University of Technology, Netherlands"
Francisco Servant,"ITIS Software, University of Malaga, Spain"
David C. Shepherd,"Louisiana State University, United States"
Lin Shi,"Beihang University, China"
Jocelyn Simmonds,"University of Chile, Chile"
Ting Su,"East China Normal University, China"
Mary Sánchez-Gordón,"Østfold University College, Norway"
Shin Hwei Tan,"Concordia University, Canada"
Xin Tan,"Beihang University, China"
Yiming Tang,"Rochester Institute of Technology, United States"
Yutian Tang,"University of Glasgow, United Kingdom"
Valerio Terragni,"University of Auckland, New Zealand"
Nikolaos Tsantalis,"Concordia University, Canada"
Jason Tsay,"IBM Research, United States"
Christos Tsigkanos,"University of Bern, Switzerland"
Gias Uddin,"University of Calgary, Canada"
Bogdan Vasilescu,"Carnegie Mellon University, United States"
Melina Vidoni,"Australian National University, Australia"
Zhiyuan Wan,"Zhejiang University, China"
Junjie Wang,"Institute of Software, Chinese Academy of Sciences, China"
Shaohua Wang,"New Jersey Institute of Technology, United States"
Shuai Wang,"Hong Kong University of Science and Technology, China"
Song Wang,"York University, Canada"
Lili Wei,"McGill University, Canada"
Shiyi Wei,"University of Texas at Dallas, United States"
Mairieli Wessel,"Radboud University, Netherlands"
Xin Xia,"Huawei Technologies, China"
Zhenchang Xing,"Data61, Australia"
Xiwei (Sherry) Xu,"CSIRO’s Data61, Australia"
Jason Minhui Xue,"CSIRO’s Data61, Australia"
Tao Yue,"Beihang University, China"
Andreas Zeller,"CISPA Helmholtz Center for Information Security, Germany"
Chengyu Zhang,"ETH Zurich, Switzerland"
Lingming Zhang,"University of Illinois at Urbana-Champaign, United States"
Mingxue Zhang,"Chinese University of Hong Kong, China"
Qirun Zhang,"Georgia Institute of Technology, United States"
Tao Zhang,"Macau University of Science and Technology, China"
Yuxia Zhang,"Beijing Institute of Technology, China"
Hao Zhong,"Shanghai Jiao Tong University, China"
Shurui Zhou,"University of Toronto, Canada"
Andrea Zisman,The Open University
